workerid,trial_number,filler,prime_type,prime_strength,trial_type,prime_target,within_between,category,p1-correct,p1-response,p2-correct,p2-response,t-correct,t-response,strong_response_bool
22,9,"""false""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
22,10,"""false""",four,strong,some,four some,between,"""four_strong_some""",1,"""right""",1,"""right""",1,"""right""",1
22,11,"""true""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
22,12,"""false""",some,weak,four,four some,between,"""some_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
22,13,"""true""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",1,"""right""",0,"""left""",0
22,14,"""true""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",1,"""right""",1,"""left""",0
22,15,"""false""",six,strong,four,four six,between,"""six_strong_four""",0,"""left""",0,"""left""",1,"""right""",1
22,16,"""false""",six,strong,four,four six,between,"""six_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
22,17,"""false""",some,strong,six,six some,between,"""some_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
22,18,"""false""",six,weak,four,four six,between,"""six_weak_four""",1,"""right""",1,"""right""",0,"""right""",1
22,19,"""false""",some,strong,four,four some,between,"""some_strong_four""",0,"""left""",0,"""left""",1,"""right""",1
22,20,"""false""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
22,21,"""false""",some,weak,six,six some,between,"""some_weak_six""",0,"""left""",1,"""right""",0,"""right""",1
22,22,"""false""",four,strong,some,four some,between,"""four_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
22,23,"""false""",some,weak,six,six some,between,"""some_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
22,24,"""true""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
22,25,"""false""",four,weak,six,four six,between,"""four_weak_six""",0,"""left""",1,"""right""",0,"""right""",1
22,26,"""false""",six,strong,some,six some,between,"""six_strong_some""",0,"""left""",0,"""left""",1,"""left""",0
22,27,"""false""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
22,28,"""false""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",1,"""right""",1,"""right""",1
22,29,"""false""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
22,30,"""false""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",1,"""right""",0,"""right""",1
22,31,"""false""",six,weak,some,six some,between,"""six_weak_some""",0,"""left""",0,"""left""",0,"""left""",0
22,32,"""false""",four,weak,some,four some,between,"""four_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
22,33,"""false""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
22,34,"""false""",six,weak,four,four six,between,"""six_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
22,35,"""false""",four,weak,six,four six,between,"""four_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
22,36,"""false""",six,strong,four,four six,between,"""six_strong_four""",0,"""left""",0,"""left""",1,"""right""",1
22,37,"""true""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
22,38,"""false""",six,weak,some,six some,between,"""six_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
22,39,"""true""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
22,40,"""true""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",1,"""right""",1,"""right""",1
22,41,"""false""",six,strong,some,six some,between,"""six_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
22,42,"""false""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
22,43,"""false""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",0,"""left""",1,"""right""",1
22,44,"""true""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
22,45,"""false""",four,strong,six,four six,between,"""four_strong_six""",0,"""left""",1,"""right""",1,"""right""",1
22,46,"""false""",six,weak,four,four six,between,"""six_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
22,47,"""false""",four,weak,some,four some,between,"""four_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
22,48,"""false""",four,strong,six,four six,between,"""four_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
22,49,"""true""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",1,"""right""",0,"""right""",1
22,50,"""false""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
22,51,"""false""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",1,"""right""",0,"""right""",1
22,52,"""true""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
22,53,"""false""",some,strong,four,four some,between,"""some_strong_four""",0,"""left""",0,"""left""",1,"""right""",1
22,54,"""false""",four,weak,six,four six,between,"""four_weak_six""",1,"""right""",1,"""right""",0,"""right""",1
22,55,"""false""",some,weak,six,six some,between,"""some_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
22,56,"""false""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
22,57,"""false""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",1,"""right""",1,"""right""",1
22,58,"""false""",six,strong,some,six some,between,"""six_strong_some""",1,"""right""",1,"""right""",1,"""right""",1
22,59,"""false""",some,strong,four,four some,between,"""some_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
22,60,"""true""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
22,61,"""false""",some,weak,four,four some,between,"""some_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
22,62,"""false""",four,strong,six,four six,between,"""four_strong_six""",0,"""left""",1,"""right""",1,"""right""",1
22,63,"""false""",six,weak,some,six some,between,"""six_weak_some""",0,"""left""",1,"""right""",0,"""right""",1
22,64,"""false""",some,strong,six,six some,between,"""some_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
22,65,"""false""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",1,"""right""",0,"""right""",1
22,66,"""false""",some,weak,four,four some,between,"""some_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
22,67,"""false""",some,strong,some,some some,within,"""some_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
22,68,"""false""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",1,"""right""",0,"""right""",1
22,69,"""false""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",0,"""left""",1,"""right""",1
22,70,"""true""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",1,"""right""",0,"""left""",0
22,71,"""false""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
22,72,"""false""",four,weak,some,four some,between,"""four_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
23,7,"""false""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
23,8,"""false""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
23,9,"""false""",some,strong,six,six some,between,"""some_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
23,10,"""false""",four,weak,six,four six,between,"""four_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
23,11,"""false""",six,strong,four,four six,between,"""six_strong_four""",1,"""right""",1,"""right""",1,"""right""",1
23,12,"""false""",six,weak,four,four six,between,"""six_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
23,13,"""false""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",1,"""right""",1,"""right""",1
23,14,"""false""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
23,15,"""true""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",0,"""left""",0,"""left""",0
23,16,"""false""",six,strong,some,six some,between,"""six_strong_some""",1,"""right""",0,"""left""",1,"""left""",0
23,17,"""false""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",1,"""right""",0,"""left""",0
23,18,"""false""",four,weak,some,four some,between,"""four_weak_some""",0,"""left""",1,"""right""",0,"""right""",1
23,19,"""false""",four,strong,some,four some,between,"""four_strong_some""",1,"""right""",1,"""right""",1,"""left""",0
23,20,"""false""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",0,"""left""",0,"""left""",0
23,21,"""false""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
23,22,"""true""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
23,23,"""false""",six,weak,four,four six,between,"""six_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
23,24,"""false""",four,weak,some,four some,between,"""four_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
23,25,"""false""",six,strong,four,four six,between,"""six_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
23,26,"""false""",six,weak,some,six some,between,"""six_weak_some""",0,"""right""",0,"""left""",0,"""right""",1
23,27,"""false""",some,strong,four,four some,between,"""some_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
23,28,"""false""",six,weak,four,four six,between,"""six_weak_four""",1,"""right""",1,"""right""",0,"""right""",1
23,29,"""true""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
23,30,"""true""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",0,"""right""",0,"""right""",1
23,31,"""false""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
23,32,"""true""",four,strong,four,four four,within,"""four_strong_four""",0,"""right""",1,"""right""",1,"""right""",1
23,33,"""false""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",0,"""left""",0,"""left""",0
23,34,"""true""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",0,"""left""",1,"""right""",1
23,35,"""false""",four,strong,some,four some,between,"""four_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
23,36,"""false""",some,weak,six,six some,between,"""some_weak_six""",1,"""right""",1,"""right""",0,"""right""",1
23,37,"""false""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",1,"""right""",1,"""right""",1
23,38,"""false""",six,strong,four,four six,between,"""six_strong_four""",0,"""left""",0,"""left""",1,"""right""",1
23,39,"""false""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
23,40,"""false""",some,weak,four,four some,between,"""some_weak_four""",1,"""right""",1,"""right""",0,"""right""",1
23,41,"""false""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
23,42,"""true""",some,strong,some,some some,within,"""some_strong_some""",1,"""right""",1,"""right""",1,"""right""",1
23,43,"""true""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
23,44,"""true""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
23,45,"""false""",four,strong,six,four six,between,"""four_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
23,46,"""false""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",1,"""right""",0,"""right""",1
23,47,"""false""",four,weak,six,four six,between,"""four_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
23,48,"""false""",some,weak,four,four some,between,"""some_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
23,49,"""false""",some,strong,four,four some,between,"""some_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
23,50,"""false""",some,strong,six,six some,between,"""some_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
23,51,"""false""",six,weak,some,six some,between,"""six_weak_some""",0,"""left""",0,"""left""",0,"""right""",1
23,52,"""false""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
23,53,"""false""",some,weak,four,four some,between,"""some_weak_four""",1,"""left""",1,"""right""",0,"""right""",1
23,54,"""false""",four,strong,six,four six,between,"""four_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
23,55,"""true""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
23,56,"""false""",some,weak,six,six some,between,"""some_weak_six""",0,"""right""",0,"""left""",0,"""right""",1
23,57,"""false""",some,weak,some,some some,within,"""some_weak_some""",0,"""right""",1,"""right""",0,"""right""",1
23,58,"""false""",four,strong,some,four some,between,"""four_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
23,59,"""false""",six,weak,some,six some,between,"""six_weak_some""",0,"""left""",1,"""right""",0,"""right""",1
23,60,"""false""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",1,"""right""",0,"""left""",0
23,61,"""false""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
23,62,"""true""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",1,"""right""",0,"""right""",1
23,63,"""false""",four,weak,some,four some,between,"""four_weak_some""",1,"""right""",1,"""right""",0,"""right""",1
23,64,"""false""",some,weak,six,six some,between,"""some_weak_six""",1,"""right""",1,"""right""",0,"""right""",1
23,65,"""true""",some,weak,some,some some,within,"""some_weak_some""",0,"""right""",0,"""left""",0,"""left""",0
23,66,"""false""",some,strong,six,six some,between,"""some_strong_six""",0,"""left""",1,"""right""",1,"""right""",1
23,67,"""false""",six,strong,some,six some,between,"""six_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
23,68,"""false""",some,strong,four,four some,between,"""some_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
23,69,"""false""",four,strong,six,four six,between,"""four_strong_six""",0,"""right""",1,"""left""",1,"""right""",1
23,70,"""false""",four,weak,six,four six,between,"""four_weak_six""",0,"""right""",0,"""left""",0,"""left""",0
23,71,"""false""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",1,"""right""",0,"""right""",1
23,72,"""false""",six,strong,some,six some,between,"""six_strong_some""",0,"""left""",0,"""left""",1,"""right""",1
24,7,"""false""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
24,8,"""false""",four,weak,some,four some,between,"""four_weak_some""",1,"""right""",0,"""left""",0,"""left""",0
24,9,"""true""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",1,"""right""",0,"""left""",0
24,10,"""false""",some,weak,six,six some,between,"""some_weak_six""",1,"""right""",1,"""right""",0,"""left""",0
24,11,"""false""",six,weak,four,four six,between,"""six_weak_four""",1,"""right""",1,"""right""",0,"""left""",0
24,12,"""false""",some,strong,six,six some,between,"""some_strong_six""",1,"""left""",1,"""right""",1,"""left""",0
24,13,"""false""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",1,"""right""",1,"""left""",0
24,14,"""false""",six,weak,some,six some,between,"""six_weak_some""",1,"""right""",1,"""right""",0,"""left""",0
24,15,"""false""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",0,"""left""",0,"""left""",0
24,16,"""false""",six,strong,some,six some,between,"""six_strong_some""",1,"""right""",0,"""left""",1,"""left""",0
24,17,"""false""",four,strong,some,four some,between,"""four_strong_some""",0,"""left""",1,"""right""",1,"""left""",0
24,18,"""false""",six,strong,four,four six,between,"""six_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
24,19,"""false""",some,weak,four,four some,between,"""some_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
24,20,"""false""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",1,"""right""",0,"""left""",0
24,21,"""false""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
24,22,"""false""",four,strong,six,four six,between,"""four_strong_six""",0,"""left""",1,"""right""",1,"""right""",1
24,23,"""false""",six,strong,four,four six,between,"""six_strong_four""",0,"""left""",0,"""left""",1,"""right""",1
24,24,"""true""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
24,25,"""false""",six,strong,four,four six,between,"""six_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
24,26,"""false""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",1,"""right""",1,"""right""",1
24,27,"""false""",four,strong,some,four some,between,"""four_strong_some""",1,"""right""",0,"""left""",1,"""left""",0
24,28,"""false""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",1,"""right""",1,"""left""",0
24,29,"""false""",six,weak,four,four six,between,"""six_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
24,30,"""false""",four,weak,six,four six,between,"""four_weak_six""",0,"""left""",1,"""right""",0,"""right""",1
24,31,"""false""",six,strong,some,six some,between,"""six_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
24,32,"""false""",four,weak,six,four six,between,"""four_weak_six""",0,"""left""",1,"""right""",0,"""right""",1
24,33,"""true""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
24,34,"""false""",six,weak,some,six some,between,"""six_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
24,35,"""true""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",0,"""left""",0,"""left""",0
24,36,"""false""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
24,37,"""true""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",1,"""right""",0,"""right""",1
24,38,"""false""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",1,"""right""",0,"""left""",0
24,39,"""false""",some,strong,four,four some,between,"""some_strong_four""",0,"""left""",1,"""right""",1,"""left""",0
24,40,"""true""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
24,41,"""true""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",0,"""left""",1,"""right""",1
24,42,"""false""",four,weak,six,four six,between,"""four_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
24,43,"""false""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",1,"""right""",0,"""right""",1
24,44,"""false""",six,weak,some,six some,between,"""six_weak_some""",1,"""right""",1,"""right""",0,"""left""",0
24,45,"""false""",some,strong,six,six some,between,"""some_strong_six""",0,"""left""",1,"""right""",1,"""right""",1
24,46,"""false""",some,strong,four,four some,between,"""some_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
24,47,"""false""",some,weak,four,four some,between,"""some_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
24,48,"""false""",some,strong,four,four some,between,"""some_strong_four""",0,"""left""",1,"""right""",1,"""left""",0
24,49,"""false""",four,weak,some,four some,between,"""four_weak_some""",1,"""right""",1,"""right""",0,"""right""",1
24,50,"""false""",four,strong,six,four six,between,"""four_strong_six""",0,"""left""",1,"""right""",1,"""right""",1
24,51,"""false""",some,strong,six,six some,between,"""some_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
24,52,"""false""",four,weak,some,four some,between,"""four_weak_some""",0,"""left""",1,"""right""",0,"""right""",1
24,53,"""false""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",1,"""right""",0,"""right""",1
24,54,"""true""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
24,55,"""false""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",0,"""left""",1,"""right""",1
24,56,"""false""",four,strong,some,four some,between,"""four_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
24,57,"""false""",some,weak,six,six some,between,"""some_weak_six""",0,"""left""",1,"""right""",0,"""right""",1
24,58,"""false""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",1,"""right""",1,"""left""",0
24,59,"""true""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",1,"""right""",0,"""left""",0
24,60,"""false""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",1,"""right""",0,"""left""",0
24,61,"""false""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",0,"""left""",0,"""left""",0
24,62,"""false""",six,weak,four,four six,between,"""six_weak_four""",1,"""right""",1,"""right""",0,"""left""",0
24,63,"""false""",four,strong,six,four six,between,"""four_strong_six""",1,"""left""",0,"""left""",1,"""right""",1
24,64,"""false""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",1,"""right""",1,"""left""",0
24,65,"""false""",some,weak,four,four some,between,"""some_weak_four""",1,"""left""",0,"""left""",0,"""left""",0
24,66,"""true""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",0,"""left""",0,"""left""",0
24,67,"""false""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",1,"""right""",0,"""left""",0
24,68,"""false""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",0,"""left""",1,"""left""",0
24,69,"""false""",six,strong,some,six some,between,"""six_strong_some""",0,"""left""",0,"""left""",1,"""right""",1
24,70,"""false""",some,weak,six,six some,between,"""some_weak_six""",0,"""left""",1,"""right""",0,"""left""",0
24,71,"""true""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",0,"""left""",1,"""left""",0
24,72,"""true""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
25,7,"""false""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
25,8,"""false""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
25,9,"""true""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",1,"""right""",0,"""left""",0
25,10,"""false""",some,weak,six,six some,between,"""some_weak_six""",1,"""right""",0,"""left""",0,"""left""",0
25,11,"""false""",some,strong,six,six some,between,"""some_strong_six""",0,"""left""",0,"""left""",1,"""left""",0
25,12,"""false""",some,weak,six,six some,between,"""some_weak_six""",1,"""right""",0,"""left""",0,"""left""",0
25,13,"""false""",some,weak,six,six some,between,"""some_weak_six""",0,"""left""",0,"""left""",0,"""left""",0
25,14,"""false""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",0,"""left""",0,"""left""",0
25,15,"""false""",six,weak,four,four six,between,"""six_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
25,16,"""false""",six,strong,some,six some,between,"""six_strong_some""",0,"""left""",0,"""left""",1,"""right""",1
25,17,"""false""",some,weak,four,four some,between,"""some_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
25,18,"""false""",six,strong,some,six some,between,"""six_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
25,19,"""false""",some,strong,some,some some,within,"""some_strong_some""",1,"""right""",1,"""right""",1,"""right""",1
25,20,"""false""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",1,"""right""",1,"""right""",1
25,21,"""false""",six,weak,some,six some,between,"""six_weak_some""",0,"""left""",1,"""right""",0,"""right""",1
25,22,"""true""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
25,23,"""true""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",1,"""right""",0,"""left""",0
25,24,"""false""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",1,"""right""",0,"""right""",1
25,25,"""false""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",1,"""right""",0,"""left""",0
25,26,"""false""",four,strong,six,four six,between,"""four_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
25,27,"""false""",six,strong,four,four six,between,"""six_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
25,28,"""false""",six,strong,four,four six,between,"""six_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
25,29,"""true""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",1,"""right""",0,"""right""",1
25,30,"""false""",some,strong,four,four some,between,"""some_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
25,31,"""false""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
25,32,"""false""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",1,"""right""",0,"""right""",1
25,33,"""false""",four,strong,some,four some,between,"""four_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
25,34,"""false""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
25,35,"""false""",four,strong,six,four six,between,"""four_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
25,36,"""false""",four,weak,some,four some,between,"""four_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
25,37,"""true""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",0,"""left""",1,"""right""",1
25,38,"""false""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",1,"""right""",1,"""right""",1
25,39,"""false""",four,strong,six,four six,between,"""four_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
25,40,"""false""",some,strong,some,some some,within,"""some_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
25,41,"""true""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",1,"""right""",1,"""right""",1
25,42,"""false""",some,strong,four,four some,between,"""some_strong_four""",0,"""left""",0,"""left""",1,"""right""",1
25,43,"""false""",four,strong,some,four some,between,"""four_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
25,44,"""false""",some,strong,six,six some,between,"""some_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
25,45,"""false""",six,strong,some,six some,between,"""six_strong_some""",0,"""left""",0,"""left""",1,"""right""",1
25,46,"""false""",six,weak,four,four six,between,"""six_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
25,47,"""false""",four,weak,some,four some,between,"""four_weak_some""",0,"""left""",1,"""right""",0,"""right""",1
25,48,"""false""",some,strong,six,six some,between,"""some_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
25,49,"""false""",six,strong,four,four six,between,"""six_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
25,50,"""false""",six,weak,some,six some,between,"""six_weak_some""",0,"""left""",1,"""right""",0,"""left""",0
25,51,"""true""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",1,"""right""",1,"""right""",1
25,52,"""false""",four,strong,some,four some,between,"""four_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
25,53,"""false""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",0,"""left""",0,"""left""",0
25,54,"""false""",four,weak,six,four six,between,"""four_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
25,55,"""false""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
25,56,"""true""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
25,57,"""true""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",1,"""right""",0,"""left""",0
25,58,"""true""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
25,59,"""false""",four,weak,six,four six,between,"""four_weak_six""",1,"""right""",1,"""right""",0,"""right""",1
25,60,"""false""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",1,"""right""",0,"""right""",1
25,61,"""false""",some,weak,four,four some,between,"""some_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
25,62,"""false""",six,weak,four,four six,between,"""six_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
25,63,"""false""",six,weak,some,six some,between,"""six_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
25,64,"""false""",four,weak,six,four six,between,"""four_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
25,65,"""false""",four,weak,some,four some,between,"""four_weak_some""",1,"""right""",1,"""right""",0,"""right""",1
25,66,"""false""",some,weak,four,four some,between,"""some_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
25,67,"""false""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",1,"""right""",0,"""right""",1
